orig_spec_file_name,EW_Hbeta,err_EW_Hbeta_from_robo,EW_Hdelta,err_EW_Hdelta_from_robo,EW_Hgamma,err_EW_Hgamma_from_robo,EW_Heps,err_EW_Heps_from_robo,EW_CaIIK,err_EW_CaIIK_from_robo,EW_Balmer,err_EW_Balmer_based_Robo,err_EW_Balmer_based_noise_churning,err_EW_Hbeta_based_noise_churning,err_EW_Hdelta_based_noise_churning,err_EW_Hgamma_based_noise_churning,err_EW_Heps_based_noise_churning,err_EW_CaIIK_based_noise_churning,subtype,phase,feh,err_feh,teff,logg,alpha
775020p02.smo,11.502307,2.747842,9.573855,2.11653,10.677534,2.5355380000000003,11.692037,2.128067,7.1721210000000015,1.826381,10.1650425,3.4125283847213637,0.4701069128198437,1.4368203695241075,0.6608314699893398,0.6295925324999384,0.6386200124612321,0.5706123755251602,,,0.2,0.15,7750,2.0,0.4
775025m05.smo,13.321011,2.970005,12.253285,2.477993,13.006306,2.903118,13.375591,2.703741,4.408221,1.382343,12.670921,3.8888248701079364,0.6315830985590427,1.4788987262998343,0.9099747808481142,1.0592070752226403,2.6374085871064517,0.3707697637511063,,,-0.5,0.15,7750,2.5,0.4
775025m10.smo,13.104142,3.166468,12.762427,2.4201655,12.9263605,2.934336,13.286359999999998,2.5566869999999997,3.3838985,1.1527165000000001,12.913658000000002,3.9037538703757617,0.8740442793328507,1.3681359446576962,1.0470385255941212,1.2235390354344344,0.8377468864471694,0.33620992198740285,,,-1.0,0.15,7750,2.5,0.4
775025m15.smo,12.691481,3.068841,13.108029,2.6570150000000003,13.290621,2.956399,13.422597,2.666405,2.266311,1.201002,13.174965499999999,3.99901516563991,0.709668458677456,1.3822807798201728,1.0102050106251628,1.035158192439345,1.2901406710950691,0.5412840561277023,,,-1.5,0.15,7750,2.5,0.4
775025m20.smo,12.716548,3.141083,12.965342999999999,2.6507165,13.129935000000001,2.883388,13.341719,2.6863715,1.6378795,1.2013465,13.1157245,4.067456470367357,0.9703514389965556,1.7689239403487074,1.5403191746035134,1.1375536876997645,1.2655448626342738,0.6274890925245414,,,-2.0,0.15,7750,2.5,0.4
775025m25.smo,12.662281,2.869043,13.217620000000002,2.6207580000000004,13.220070000000002,2.82498,13.514073000000002,2.660685,1.230501,1.392328,13.219811499999999,3.9025146186079818,1.1724009593200413,1.2577936073270028,1.7592844044816458,1.3614874172547953,1.4146210781028623,1.0034613157107148,,,-2.5,0.15,7750,2.5,0.4
775025p00.smo,13.372747,3.030607,12.156468499999999,2.6621305,12.9952675,2.9623485,13.531682,2.6881385,5.586198,1.4463035,12.5125115,4.060325330555372,0.7482164708938238,1.085526414252986,1.1768645486181202,0.9148048385935228,5.445281671390214,0.3371565063324313,,,0.0,0.15,7750,2.5,0.4
775025p02.smo,13.665869,3.0469665,11.7149325,2.5552365000000004,12.847116499999998,2.9963125,13.565883500000002,2.6349905,6.6691485,1.6095435,12.35932975,4.045943248616359,0.8870478100641461,1.2553003564399197,1.2263375053429002,1.2863370449557434,2.1039900810586083,0.4085963493453432,,,0.2,0.15,7750,2.5,0.4
775030m05.smo,14.4548015,3.4626635,13.6975235,2.979679,14.456399,3.2749535,14.4614555,2.945218,4.068048999999999,1.321828,13.972010750000004,4.553949224586826,0.907664418244922,2.19958562110444,1.3666108965425396,1.4901221538200904,2.149544204915557,0.3787663173864968,,,-0.5,0.15,7750,3.0,0.4
775030m10.smo,13.936096,3.358206,13.894870999999998,2.943692,14.397397,3.327139,14.244711,2.938385,3.142755,1.20628,14.0334505,4.593476189660288,1.38510302009977,1.3999022675998822,1.522758750415135,2.2246682539396203,1.921970349068892,0.3147205318062765,,,-1.0,0.15,7750,3.0,0.4
775030m15.smo,13.751518,3.220269,14.05713,3.022811,14.343503,3.301908,14.217872,2.885938,2.178236,1.288657,14.1217,4.546807824760687,0.9304361234065538,1.5849345359367175,1.2305919310691942,1.495921776982162,1.8528084564319467,0.4396392615971886,,,-1.5,0.15,7750,3.0,0.4
775030m20.smo,13.772554500000002,3.3650185,13.831783,2.9115345,14.463145,3.272423,14.1754655,2.8048275,1.5787084999999998,1.2080775,14.06515325,4.480419347626292,1.0152011381650166,1.4801528385403844,1.6934434751697285,1.4420890462054419,1.4988631824724523,0.8919402533046178,,,-2.0,0.15,7750,3.0,0.4
775030m25.smo,13.503945000000002,3.260755,13.954768,3.067676,14.331676000000002,3.283482,14.029368,2.698816,1.180844,1.574615,13.968304500000002,4.597477158019601,0.9896528819641892,1.763020610633345,1.6587217284101528,1.5504954578421712,1.6008171313660369,1.1629679321880468,,,-2.5,0.15,7750,3.0,0.4
775030p00.smo,14.6713525,3.343221,14.122363,3.2299955000000002,14.554179999999999,3.2879089999999995,15.129703500000002,3.3384699999999996,5.160218,1.4627210000000002,14.1239535,4.6581590908718775,1.1581666013854803,1.7347215795449935,1.7773477800060609,1.5226740755740795,3.83298450292688,0.5134067337362329,,,0.0,0.15,7750,3.0,0.4
775030p02.smo,14.999805,3.500046,14.119629000000002,3.10779,14.52006,3.297432,15.307744,3.4636089999999995,6.147058,1.4858790000000002,14.297032999999999,4.6609218634056715,1.0072008182716077,1.933394961864059,1.52347076036645,1.1852863200111774,2.9597978665805953,0.398127610244414,,,0.2,0.15,7750,3.0,0.4
